knr2017,AAR,ART,prod,nytidutmg,utmar,totareal,VEKTMA,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,TOTBEITEDAG,LNTOTBEITE,TOTBAR
1750.00,1979,geit,6.65,87.00,287.23,302.73,,50,25,18.75,0.65,0.35,4.3225,2.3275,18.80301547,11.18033989,9.010542803,81.27603435,20.97203837,7071.014988,1824.567339,8895.582327,24.37145843,,30.97024102
1751.00,1979,geit,29.45,87.00,971.20,1011.80,,50,25,18.75,0.65,0.35,19.14322586,10.30789085,18.80301547,11.18033989,9.010542803,359.950372,92.87969171,31315.68236,8080.533179,39396.21554,107.9348371,,40.56447235
1755.00,1979,geit,0.00,87.00,96.87,106.67,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1756.00,1979,geit,3.80,87.00,287.79,349.49,,50,25,18.75,0.65,0.35,2.47,1.33,18.80301547,11.18033989,9.010542803,46.4434482,11.98402193,4040.579993,1042.609908,5083.189901,13.92654767,,17.66284409
1804.00,1979,geit,1088.71,97.00,1284.88,1313.03,,50,25,18.75,0.65,0.35,707.660771,381.0481075,18.80301547,11.18033989,9.010542803,13306.15642,3433.450282,1290697.173,333044.6774,1623741.85,4448.607809,,1263.730349
1805.00,1979,geit,0.00,97.00,1926.13,1931.70,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1811.00,1979,geit,7.60,97.00,1195.58,1207.98,,50,25,18.75,0.65,0.35,4.940684211,2.660368421,18.80301547,11.18033989,9.010542803,92.89976162,23.97136353,9011.276877,2325.222262,11336.49914,31.05890175,,9.482008012
1812.00,1979,geit,0.00,97.00,159.22,189.02,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1813.00,1979,geit,23.75,97.00,972.13,1002.10,,50,25,18.75,0.65,0.35,15.4375,8.3125,18.80301547,11.18033989,9.010542803,290.2715512,74.90013705,28156.34047,7265.313294,35421.65376,97.04562675,,36.43715734
1815.00,1979,geit,0.00,97.00,140.36,155.96,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1816.00,1979,geit,0.00,97.00,509.29,516.49,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1818.00,1979,geit,0.00,97.00,56.15,61.35,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1820.00,1979,geit,0.00,97.00,188.16,212.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1822.00,1979,geit,0.00,97.00,417.40,438.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1824.00,1979,geit,95.95,97.00,1791.16,1821.80,,50,25,18.75,0.65,0.35,62.3675,33.5825,18.80301547,11.18033989,9.010542803,1172.697067,302.5965537,113751.6155,29351.86571,143103.4812,392.0643321,,79.89430381
1825.00,1979,geit,339.16,97.00,1896.23,1904.23,,50,25,18.75,0.65,0.35,220.452375,118.705125,18.80301547,11.18033989,9.010542803,4145.169417,1069.59761,402081.4334,103750.9681,505832.4015,1385.842196,,266.7568816
1826.00,1979,geit,306.86,97.00,2417.03,2434.40,,50,25,18.75,0.65,0.35,199.4560417,107.3994071,18.80301547,11.18033989,9.010542803,3750.375036,967.7269543,363786.3785,93869.51456,457655.8931,1253.851762,,189.3463851
1827.00,1979,geit,0.00,97.00,169.70,187.30,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1828.00,1979,geit,0.00,97.00,187.02,201.52,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1832.00,1979,geit,162.46,97.00,1439.40,1461.30,,50,25,18.75,0.65,0.35,105.5998512,56.86145833,18.80301547,11.18033989,9.010542803,1985.595635,512.3526042,192602.7766,49698.2026,242300.9792,663.8382992,,168.3347084
1833.00,1979,geit,1.90,97.00,4266.15,4294.54,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2252.507238,581.2250635,2833.732301,7.76365014,,0.664236443
1834.00,1979,geit,0.00,97.00,248.77,255.57,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1835.00,1979,geit,0.00,97.00,14.84,15.04,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1836.00,1979,geit,0.00,97.00,677.18,685.58,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1837.00,1979,geit,0.00,97.00,802.78,819.98,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1838.00,1979,geit,0.00,97.00,615.85,626.85,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1839.00,1979,geit,628.91,97.00,1181.57,1193.67,,50,25,18.75,0.65,0.35,408.7944199,220.1200722,18.80301547,11.18033989,9.010542803,7686.567799,1983.401333,745597.0765,192389.9293,937987.0058,2569.827413,,793.8480207
1840.00,1979,geit,72.20,97.00,2083.30,2092.94,,50,25,18.75,0.65,0.35,46.93316667,25.27170513,18.80301547,11.18033989,9.010542803,882.4850587,227.7117808,85601.05069,22088.04273,107689.0934,295.0386121,,51.69159191
1841.00,1979,geit,5.70,97.00,1099.28,1115.18,,50,25,18.75,0.65,0.35,3.705,1.995,18.80301547,11.18033989,9.010542803,69.6651723,17.97603289,6757.521713,1743.675191,8501.196904,23.29095042,,7.733422698
1845.00,1979,geit,6.65,97.00,1508.95,1512.55,,50,25,18.75,0.65,0.35,4.322568114,2.327536677,18.80301547,11.18033989,9.010542803,81.27731509,20.97236885,7883.899564,2034.319778,9918.219343,27.17320368,,6.572927759
1848.00,1979,geit,6.65,97.00,946.32,975.82,,50,25,18.75,0.65,0.35,4.322955,2.327745,18.80301547,11.18033989,9.010542803,81.28458972,20.97424596,7884.605203,2034.501858,9919.107061,27.17563578,,10.48176839
1849.00,1979,geit,0.00,97.00,928.86,935.46,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1850.00,1979,geit,0.00,97.00,1363.09,1365.19,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1851.00,1979,geit,431.30,97.00,509.80,514.12,,50,25,18.75,0.65,0.35,280.345,150.955,18.80301547,11.18033989,9.010542803,5271.331371,1360.186489,511319.143,131938.0894,643257.2324,1762.348582,,1261.783508
1852.00,1979,geit,0.00,97.00,308.02,312.02,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1853.00,1979,geit,8.55,97.00,235.14,242.00,,50,25,18.75,0.65,0.35,5.5575,2.9925,18.80301547,11.18033989,9.010542803,104.4977584,26.96404934,10136.28257,2615.512786,12751.79536,34.93642563,,54.23065134
1854.00,1979,geit,30.40,97.00,839.66,848.53,,50,25,18.75,0.65,0.35,19.76,10.64,18.80301547,11.18033989,9.010542803,371.5475856,95.87217542,36040.1158,9299.601016,45339.71682,124.2184022,,53.99770957
1856.00,1979,geit,0.00,97.00,9.58,10.78,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1857.00,1979,geit,3.85,97.00,17.58,17.68,,50,25,18.75,0.65,0.35,2.5025,1.3475,18.80301547,11.18033989,9.010542803,47.0545462,12.14170643,4564.290982,1177.745523,5742.036505,15.73160686,,326.6232369
1859.00,1979,geit,0.00,97.00,166.56,170.76,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1860.00,1979,geit,2654.37,97.00,369.58,404.34,,50,25,18.75,0.65,0.35,1725.343404,929.0310634,18.80301547,11.18033989,9.010542803,32441.6587,8371.074162,3146840.894,811994.1938,3958835.088,10846.12353,,10711.71353
1865.00,1979,geit,160.55,97.00,449.58,459.90,,50,25,18.75,0.65,0.35,104.3575,56.1925,18.80301547,11.18033989,9.010542803,1962.235686,506.3249265,190336.8616,49113.51787,239450.3795,656.0284369,,532.6090561
1866.00,1979,geit,450.30,97.00,533.70,552.30,,50,25,18.75,0.65,0.35,292.695,157.605,18.80301547,11.18033989,9.010542803,5503.548612,1420.106598,533844.2153,137750.3401,671594.5554,1839.985083,,1258.374659
1867.00,1979,geit,718.32,97.00,226.28,237.28,,50,25,18.75,0.65,0.35,466.9058333,251.4108333,18.80301547,11.18033989,9.010542803,8779.237605,2265.348075,851586.0477,219738.7633,1071324.811,2935.136468,,4734.509506
1868.00,1979,geit,62.71,97.00,302.55,307.90,,50,25,18.75,0.65,0.35,40.75897222,21.94713889,18.80301547,11.18033989,9.010542803,766.391585,197.7556344,74339.98375,19182.29653,93522.28028,256.2254254,,309.1134698
1870.00,1979,geit,252.70,97.00,673.43,691.50,,50,25,18.75,0.65,0.35,164.255,88.445,18.80301547,11.18033989,9.010542803,3088.489305,796.9374582,299583.4626,77302.93345,376886.3961,1032.565469,,559.6519253
1871.00,1979,geit,382.89,97.00,608.40,625.41,,50,25,18.75,0.65,0.35,248.8757225,134.0100044,18.80301547,11.18033989,9.010542803,4679.614059,1207.502881,453922.5638,117127.7795,571050.3432,1564.521488,,938.6100316
1874.00,1979,geit,0.00,97.00,111.82,111.92,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1902.00,1979,geit,2640.05,94.00,2497.07,2519.83,,50,25,18.75,0.65,0.35,1716.0325,924.0175,18.80301547,11.18033989,9.010542803,32266.58564,8325.899234,3033059.05,782634.528,3815693.578,10453.95501,,1528.068327
1903.00,1979,geit,294.51,94.00,401.57,423.94,,50,25,18.75,0.65,0.35,191.4314749,103.0784865,18.80301547,11.18033989,9.010542803,3599.488984,928.7931147,338351.9645,87306.55278,425658.5173,1166.187719,,1059.985849
1911.00,1979,geit,609.01,94.00,496.70,511.00,,50,25,18.75,0.65,0.35,395.8566588,213.1535855,18.80301547,11.18033989,9.010542803,7443.298878,1920.629506,699670.0945,180539.1736,880209.2681,2411.532241,,1772.114492
1913.00,1979,geit,99.75,94.00,455.28,465.38,,50,25,18.75,0.65,0.35,64.8375,34.9125,18.80301547,11.18033989,9.010542803,1219.140515,314.5805756,114599.2084,29570.57411,144169.7825,394.9857056,,316.6617961
1917.00,1979,geit,655.55,94.00,230.14,236.14,,50,25,18.75,0.65,0.35,426.1098214,229.44375,18.80301547,11.18033989,9.010542803,8012.149562,2067.41273,753142.0589,194336.7966,947478.8555,2595.832481,,4116.967305
1919.00,1979,geit,63.65,94.00,303.55,306.75,,50,25,18.75,0.65,0.35,41.37529167,22.27900321,18.80301547,11.18033989,9.010542803,777.9802491,200.745912,73130.14341,18870.11573,92000.25914,252.0555045,,303.0810711
1920.00,1979,geit,234.66,94.00,295.82,299.22,,50,25,18.75,0.65,0.35,152.5271348,82.12999567,18.80301547,11.18033989,9.010542803,2867.970075,740.0358414,269589.187,69563.36909,339152.5561,929.1850853,,1146.482848
1922.00,1979,geit,287.86,94.00,2530.05,2543.29,,50,25,18.75,0.65,0.35,187.1060119,100.749391,18.80301547,11.18033989,9.010542803,3518.157236,907.8067004,330706.7802,85333.82984,416040.6101,1139.837288,,164.4396791
1923.00,1979,geit,1359.45,94.00,430.08,438.88,,50,25,18.75,0.65,0.35,883.6425,475.8075,18.80301547,11.18033989,9.010542803,16615.14359,4287.283845,1561823.498,403004.6814,1964828.179,5383.090902,,4568.517902
1924.00,1979,geit,758.10,94.00,3186.18,3216.48,,50,25,18.75,0.65,0.35,492.765,265.335,18.80301547,11.18033989,9.010542803,9265.467916,2390.812375,870953.9841,224736.3632,1095690.347,3001.891362,,343.8884016
1925.00,1979,geit,406.61,94.00,339.81,345.38,,50,25,18.75,0.65,0.35,264.2956179,142.313025,18.80301547,11.18033989,9.010542803,4969.554591,1282.317604,467138.1316,120537.8547,587675.9863,1610.071195,,1729.425227
1926.00,1979,geit,478.80,94.00,272.76,279.16,,50,25,18.75,0.65,0.35,311.22,167.58,18.80301547,11.18033989,9.010542803,5851.874473,1509.986763,550076.2005,141938.7557,692014.9562,1895.931387,,2537.083723
1927.00,1979,geit,301.15,94.00,494.83,500.53,,50,25,18.75,0.65,0.35,195.7475,105.4025,18.80301547,11.18033989,9.010542803,3680.64327,949.7337378,345980.4674,89274.97135,435255.4387,1192.480654,,879.6060035
1928.00,1979,geit,0.00,94.00,238.05,238.65,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1929.00,1979,geit,3.80,94.00,270.75,270.95,,50,25,18.75,0.65,0.35,2.47,1.33,18.80301547,11.18033989,9.010542803,46.4434482,11.98402193,4365.684131,1126.498061,5492.182192,15.0470745,,20.28506811
1931.00,1979,geit,1482.03,94.00,841.11,856.89,,50,25,18.75,0.65,0.35,963.3218912,518.7117876,18.80301547,11.18033989,9.010542803,18113.35642,4673.874764,1702655.503,439344.2278,2141999.731,5868.492414,,2546.634484
1933.00,1979,geit,4982.78,94.00,1392.92,1442.09,,50,25,18.75,0.65,0.35,3238.809343,1743.974262,18.80301547,11.18033989,9.010542803,60899.38217,15714.15473,5724541.924,1477130.545,7201672.468,19730.6095,,5170.198194
1936.00,1979,geit,2817.70,94.00,1000.03,1003.63,,50,25,18.75,0.65,0.35,1831.505,986.195,18.80301547,11.18033989,9.010542803,34437.81684,8886.15226,3237154.783,835298.3124,4072453.095,11157.40574,,4072.330925
1938.00,1979,geit,1782.20,94.00,782.92,796.80,,50,25,18.75,0.65,0.35,1158.43,623.77,18.80301547,11.18033989,9.010542803,21781.97721,5620.506284,2047505.857,528327.5907,2575833.448,7057.07794,,3290.034037
1939.00,1979,geit,2101.40,94.00,1478.00,1484.20,,50,25,18.75,0.65,0.35,1365.91,735.49,18.80301547,11.18033989,9.010542803,25683.22685,6627.164126,2414223.324,622953.4279,3037176.752,8321.032198,,2054.923378
1940.00,1979,geit,1009.85,94.00,953.70,965.60,,50,25,18.75,0.65,0.35,656.4025,353.4475,18.80301547,11.18033989,9.010542803,12342.34636,3184.753827,1160180.558,299366.8598,1459547.418,3998.760048,,1530.405177
1941.00,1979,geit,174.81,94.00,464.51,465.30,,50,25,18.75,0.65,0.35,113.6266444,61.18357778,18.80301547,11.18033989,9.010542803,2136.523553,551.2972464,200833.214,51821.94116,252655.1551,692.2059044,,543.9175801
1942.00,1979,geit,1658.78,94.00,3336.36,3354.00,,50,25,18.75,0.65,0.35,1078.205485,580.5721842,18.80301547,11.18033989,9.010542803,20273.51441,5231.270516,1905710.354,491739.4285,2397449.783,6568.355569,,718.5824619
1943.00,1979,geit,0.00,94.00,2046.20,2051.00,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2002.00,1979,geit,0.00,94.00,582.85,584.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2003.00,1979,geit,0.00,94.00,1228.12,1236.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2004.00,1979,geit,0.00,94.00,818.85,820.40,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2011.00,1979,geit,0.00,94.00,8991.71,8995.30,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2012.00,1979,geit,0.00,94.00,3609.01,3639.80,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2014.00,1979,geit,0.00,94.00,672.43,673.10,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2015.00,1979,geit,10.45,94.00,539.30,539.40,,50,25,18.75,0.65,0.35,6.7925,3.6575,18.80301547,11.18033989,9.010542803,127.7194825,32.9560603,12005.63136,3097.869668,15103.50103,41.37945487,,28.0057501
2017.00,1979,geit,0.00,94.00,1741.90,1743.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2018.00,1979,geit,0.00,94.00,1073.20,1073.40,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2019.00,1979,geit,0.00,94.00,893.00,893.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2020.00,1979,geit,0.00,94.00,4637.36,4645.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2021.00,1979,geit,0.00,94.00,5206.43,5217.00,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2022.00,1979,geit,0.00,94.00,3246.10,3247.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2023.00,1979,geit,0.00,94.00,1355.93,1356.60,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2024.00,1979,geit,0.00,94.00,1082.40,1082.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2025.00,1979,geit,2.85,94.00,3827.20,3853.40,,50,25,18.75,0.65,0.35,1.8525,0.9975,18.80301547,11.18033989,9.010542803,34.83258615,8.988016446,3274.263098,844.8735459,4119.136644,11.28530587,,1.076279432
2027.00,1979,geit,0.00,94.00,1372.90,1375.60,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2028.00,1979,geit,0.00,94.00,1415.33,1415.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2030.00,1979,geit,0.00,94.00,3476.36,3485.10,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
101.00,1989,geit,0.00,90.00,535.04,596.72,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
104.00,1989,geit,0.00,90.00,50.12,57.78,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
105.00,1989,geit,0.00,90.00,288.05,370.26,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
106.00,1989,geit,10.45,90.00,210.44,281.97,,50,25,18.75,0.65,0.35,6.7925,3.6575,18.80301547,11.18033989,9.010542803,127.7194825,32.9560603,11494.75343,2966.045427,14460.79886,39.618627,,68.71696853
111.00,1989,geit,0.00,90.00,83.92,87.74,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
118.00,1989,geit,1.90,90.00,264.42,284.92,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,9.943408803
119.00,1989,geit,0.00,90.00,326.62,367.65,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
121.00,1989,geit,0.00,90.00,156.30,159.40,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
122.00,1989,geit,0.00,90.00,121.27,187.70,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
123.00,1989,geit,0.00,90.00,96.12,134.01,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
124.00,1989,geit,0.00,90.00,39.16,66.21,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
125.00,1989,geit,0.00,90.00,151.91,229.55,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
127.00,1989,geit,0.00,90.00,56.69,93.07,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
128.00,1989,geit,0.00,90.00,306.31,419.78,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
135.00,1989,geit,2.85,90.00,69.64,104.69,,50,25,18.75,0.65,0.35,1.8525,0.9975,18.80301547,11.18033989,9.010542803,34.83258615,8.988016446,3134.932753,808.9214801,3943.854234,10.80508009,,56.63202518
136.00,1989,geit,0.00,90.00,42.12,69.17,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
137.00,1989,geit,0.00,90.00,203.09,238.79,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
138.00,1989,geit,0.00,90.00,109.54,139.54,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
211.00,1989,geit,0.95,90.00,94.87,133.28,,50,25,18.75,0.65,0.35,0.6175,0.3325,18.80301547,11.18033989,9.010542803,11.61086205,2.996005482,1044.977584,269.6404934,1314.618078,3.601693364,,13.85704731
213.00,1989,geit,1.90,90.00,127.46,162.08,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,20.62793155
214.00,1989,geit,95.00,90.00,61.32,101.00,,50,25,18.75,0.65,0.35,61.75,33.25,18.80301547,11.18033989,9.010542803,1161.086205,299.6005482,104497.7584,26964.04934,131461.8078,360.1693364,,2143.865098
215.00,1989,geit,0.00,90.00,71.11,86.54,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
216.00,1989,geit,1.90,90.00,53.73,59.56,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,48.93422959
217.00,1989,geit,0.00,90.00,31.98,34.27,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
219.00,1989,geit,1.90,90.00,169.00,189.13,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,15.55761039
220.00,1989,geit,2.85,90.00,84.84,96.97,,50,25,18.75,0.65,0.35,1.8525,0.9975,18.80301547,11.18033989,9.010542803,34.83258615,8.988016446,3134.932753,808.9214801,3943.854234,10.80508009,,46.48578776
221.00,1989,geit,0.00,90.00,796.95,896.74,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
226.00,1989,geit,1.90,90.00,124.53,198.91,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,21.11327516
227.00,1989,geit,0.00,90.00,110.56,137.77,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
228.00,1989,geit,0.00,90.00,50.62,56.64,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
229.00,1989,geit,0.00,90.00,165.73,195.71,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
230.00,1989,geit,0.00,90.00,60.83,67.47,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
231.00,1989,geit,1.90,90.00,50.68,75.01,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,51.87916645
233.00,1989,geit,0.95,90.00,165.15,180.48,,50,25,18.75,0.65,0.35,0.6175,0.3325,18.80301547,11.18033989,9.010542803,11.61086205,2.996005482,1044.977584,269.6404934,1314.618078,3.601693364,,7.960145794
234.00,1989,geit,0.00,90.00,55.95,81.95,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
235.00,1989,geit,0.00,90.00,161.13,249.93,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
236.00,1989,geit,0.95,90.00,470.97,611.35,,50,25,18.75,0.65,0.35,0.6175,0.3325,18.80301547,11.18033989,9.010542803,11.61086205,2.996005482,1044.977584,269.6404934,1314.618078,3.601693364,,2.791298974
237.00,1989,geit,1.90,90.00,334.90,387.02,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,7.850809662
238.00,1989,geit,0.00,90.00,273.70,324.70,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
239.00,1989,geit,0.00,90.00,253.44,260.74,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
301.00,1989,geit,4.75,90.00,390.37,426.59,,50,25,18.75,0.65,0.35,3.0875,1.6625,18.80301547,11.18033989,9.010542803,58.05431025,14.98002741,5224.887922,1348.202467,6573.090389,18.00846682,,16.83810331
402.00,1989,geit,0.00,90.00,910.53,963.69,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
403.00,1989,geit,0.00,90.00,289.58,338.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
412.00,1989,geit,12.35,90.00,941.89,1124.80,,50,25,18.75,0.65,0.35,8.0275,4.3225,18.80301547,11.18033989,9.010542803,150.9412066,38.94807127,13584.7086,3505.326414,17090.03501,46.82201373,,18.14440647
415.00,1989,geit,0.95,90.00,314.76,362.51,,50,25,18.75,0.65,0.35,0.6175,0.3325,18.80301547,11.18033989,9.010542803,11.61086205,2.996005482,1044.977584,269.6404934,1314.618078,3.601693364,,4.176572874
417.00,1989,geit,10.45,90.00,539.87,640.73,,50,25,18.75,0.65,0.35,6.7925,3.6575,18.80301547,11.18033989,9.010542803,127.7194825,32.9560603,11494.75343,2966.045427,14460.79886,39.618627,,26.78570555
418.00,1989,geit,0.95,90.00,447.68,473.48,,50,25,18.75,0.65,0.35,0.6175,0.3325,18.80301547,11.18033989,9.010542803,11.61086205,2.996005482,1044.977584,269.6404934,1314.618078,3.601693364,,2.936512862
419.00,1989,geit,0.00,90.00,413.61,478.01,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
420.00,1989,geit,0.00,90.00,567.33,605.27,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
423.00,1989,geit,0.00,90.00,711.45,777.75,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
